質問ID,質問タイトル,質問文,政党名,回答,人数,候補者数,割合
15,憲法改正の要否,今の憲法を改正する必要があると考えますか。必要はないと考えますか。,無,回答しない,7,81,0.08641975308641975
15,憲法改正の要否,今の憲法を改正する必要があると考えますか。必要はないと考えますか。,無,回答なし,3,81,0.037037037037037035
15,憲法改正の要否,今の憲法を改正する必要があると考えますか。必要はないと考えますか。,公明,必要がある,10,11,0.9090909090909091
15,憲法改正の要否,今の憲法を改正する必要があると考えますか。必要はないと考えますか。,公明,必要はない,1,11,0.09090909090909091
15,憲法改正の要否,今の憲法を改正する必要があると考えますか。必要はないと考えますか。,国民,必要がある,37,41,0.9024390243902439
15,憲法改正の要否,今の憲法を改正する必要があると考えますか。必要はないと考えますか。,国民,回答しない,2,41,0.04878048780487805
15,憲法改正の要否,今の憲法を改正する必要があると考えますか。必要はないと考えますか。,国民,必要はない,1,41,0.024390243902439025
15,憲法改正の要否,今の憲法を改正する必要があると考えますか。必要はないと考えますか。,国民,回答なし,1,41,0.024390243902439025
15,憲法改正の要否,今の憲法を改正する必要があると考えますか。必要はないと考えますか。,れいわ,必要はない,19,19,1.0
15,憲法改正の要否,今の憲法を改正する必要があると考えますか。必要はないと考えますか。,みんな,必要がある,4,6,0.6666666666666666
15,憲法改正の要否,今の憲法を改正する必要があると考えますか。必要はないと考えますか。,みんな,必要はない,1,6,0.16666666666666666
15,憲法改正の要否,今の憲法を改正する必要があると考えますか。必要はないと考えますか。,みんな,回答しない,1,6,0.16666666666666666
15,憲法改正の要否,今の憲法を改正する必要があると考えますか。必要はないと考えますか。,諸派,必要はない,4,7,0.5714285714285714
15,憲法改正の要否,今の憲法を改正する必要があると考えますか。必要はないと考えますか。,諸派,必要がある,3,7,0.42857142857142855
15,憲法改正の要否,今の憲法を改正する必要があると考えますか。必要はないと考えますか。,社民,必要はない,10,10,1.0
15,憲法改正の要否,今の憲法を改正する必要があると考えますか。必要はないと考えますか。,保守,必要がある,4,4,1.0
16,自衛隊明記で9条改正の賛否,憲法9条を改正し、自衛隊を明記することに賛成ですか。反対ですか。,参政,賛成,56,85,0.6588235294117647
16,自衛隊明記で9条改正の賛否,憲法9条を改正し、自衛隊を明記することに賛成ですか。反対ですか。,参政,回答しない,23,85,0.27058823529411763
16,自衛隊明記で9条改正の賛否,憲法9条を改正し、自衛隊を明記することに賛成ですか。反対ですか。,参政,反対,6,85,0.07058823529411765
16,自衛隊明記で9条改正の賛否,憲法9条を改正し、自衛隊を明記することに賛成ですか。反対ですか。,自民,賛成,256,266,0.9624060150375939
16,自衛隊明記で9条改正の賛否,憲法9条を改正し、自衛隊を明記することに賛成ですか。反対ですか。,自民,回答しない,8,266,0.03007518796992481
16,自衛隊明記で9条改正の賛否,憲法9条を改正し、自衛隊を明記することに賛成ですか。反対ですか。,自民,回答なし,2,266,0.007518796992481203
16,自衛隊明記で9条改正の賛否,憲法9条を改正し、自衛隊を明記することに賛成ですか。反対ですか。,共産,反対,213,213,1.0
16,自衛隊明記で9条改正の賛否,憲法9条を改正し、自衛隊を明記することに賛成ですか。反対ですか。,維新,賛成,155,163,0.950920245398773
16,自衛隊明記で9条改正の賛否,憲法9条を改正し、自衛隊を明記することに賛成ですか。反対ですか。,維新,回答しない,6,163,0.03680981595092025
16,自衛隊明記で9条改正の賛否,憲法9条を改正し、自衛隊を明記することに賛成ですか。反対ですか。,維新,反対,2,163,0.012269938650306749
16,自衛隊明記で9条改正の賛否,憲法9条を改正し、自衛隊を明記することに賛成ですか。反対ですか。,立民,反対,181,207,0.8743961352657005
16,自衛隊明記で9条改正の賛否,憲法9条を改正し、自衛隊を明記することに賛成ですか。反対ですか。,立民,回答しない,20,207,0.0966183574879227
16,自衛隊明記で9条改正の賛否,憲法9条を改正し、自衛隊を明記することに賛成ですか。反対ですか。,立民,賛成,6,207,0.028985507246376812
16,自衛隊明記で9条改正の賛否,憲法9条を改正し、自衛隊を明記することに賛成ですか。反対ですか。,無,賛成,42,81,0.5185185185185185
16,自衛隊明記で9条改正の賛否,憲法9条を改正し、自衛隊を明記することに賛成ですか。反対ですか。,無,反対,21,81,0.25925925925925924
16,自衛隊明記で9条改正の賛否,憲法9条を改正し、自衛隊を明記することに賛成ですか。反対ですか。,無,回答しない,15,81,0.18518518518518517
16,自衛隊明記で9条改正の賛否,憲法9条を改正し、自衛隊を明記することに賛成ですか。反対ですか。,無,回答なし,3,81,0.037037037037037035
16,自衛隊明記で9条改正の賛否,憲法9条を改正し、自衛隊を明記することに賛成ですか。反対ですか。,公明,回答しない,6,11,0.5454545454545454
16,自衛隊明記で9条改正の賛否,憲法9条を改正し、自衛隊を明記することに賛成ですか。反対ですか。,公明,反対,4,11,0.36363636363636365
16,自衛隊明記で9条改正の賛否,憲法9条を改正し、自衛隊を明記することに賛成ですか。反対ですか。,公明,賛成,1,11,0.09090909090909091
16,自衛隊明記で9条改正の賛否,憲法9条を改正し、自衛隊を明記することに賛成ですか。反対ですか。,国民,賛成,20,41,0.4878048780487805
16,自衛隊明記で9条改正の賛否,憲法9条を改正し、自衛隊を明記することに賛成ですか。反対ですか。,国民,回答しない,13,41,0.3170731707317073
16,自衛隊明記で9条改正の賛否,憲法9条を改正し、自衛隊を明記することに賛成ですか。反対ですか。,国民,反対,7,41,0.17073170731707318
16,自衛隊明記で9条改正の賛否,憲法9条を改正し、自衛隊を明記することに賛成ですか。反対ですか。,国民,回答なし,1,41,0.024390243902439025
